obsnme,obsval,weight,obgnme,cycle,org_obgnme
head_02_015_019,34.22372,0.0,obgnme,-1,
head_02_016_000,35.01053,0.0,obgnme,-1,
head_02_016_001,35.01011,0.0,obgnme,-1,
head_02_016_002,35.00954,0.0,obgnme,-1,
head_02_016_003,35.00913,0.0,obgnme,-1,
head_02_016_008,34.32558,0.0,obgnme,-1,
head_02_016_009,34.31801,0.0,obgnme,-1,
head_02_016_010,34.3037,0.0,obgnme,-1,
head_02_016_011,34.28372,0.0,obgnme,-1,
head_02_016_012,34.25923,0.0,obgnme,-1,
head_02_016_013,34.23153,0.0,obgnme,-1,
head_02_016_014,34.20188,0.0,obgnme,-1,
head_02_016_015,34.17103,0.0,obgnme,-1,
head_02_016_016,34.18605,0.0,obgnme,-1,
head_02_016_017,34.19851,0.0,obgnme,-1,
head_02_016_018,34.20726,0.0,obgnme,-1,
head_02_016_019,34.21174,0.0,obgnme,-1,
head_02_017_000,34.96882,0.0,obgnme,-1,
head_02_017_001,34.96825,0.0,obgnme,-1,
head_02_017_002,34.96743,0.0,obgnme,-1,
head_02_017_003,34.966840000000005,0.0,obgnme,-1,
head_02_017_008,34.31101,0.0,obgnme,-1,
head_02_017_009,34.30328,0.0,obgnme,-1,
head_02_017_010,34.28865,0.0,obgnme,-1,
head_02_017_011,34.26815,0.0,obgnme,-1,
head_02_017_012,34.24288,0.0,obgnme,-1,
head_02_017_013,34.21426,0.0,obgnme,-1,
head_02_017_014,34.1842,0.0,obgnme,-1,
head_02_017_015,34.15476,0.0,obgnme,-1,
head_02_017_016,34.170970000000004,0.0,obgnme,-1,
head_02_017_017,34.184470000000005,0.0,obgnme,-1,
head_02_017_018,34.19392,0.0,obgnme,-1,
head_02_017_019,34.19875,0.0,obgnme,-1,
head_02_018_000,34.92139,0.0,obgnme,-1,
head_02_018_001,34.92045,0.0,obgnme,-1,
head_02_018_002,34.919059999999995,0.0,obgnme,-1,
head_02_018_003,34.918009999999995,0.0,obgnme,-1,
head_02_018_008,34.29848,0.0,obgnme,-1,
head_02_018_009,34.29005,0.0,obgnme,-1,
head_02_018_010,34.27427,0.0,obgnme,-1,
head_02_018_011,34.25219,0.0,obgnme,-1,
head_02_018_012,34.22468,0.0,obgnme,-1,
head_02_018_013,34.1931,0.0,obgnme,-1,
head_02_018_014,34.16075,0.0,obgnme,-1,
head_02_018_015,34.13479,0.0,obgnme,-1,
head_02_018_016,34.15377,0.0,obgnme,-1,
head_02_018_017,34.16924,0.0,obgnme,-1,
head_02_018_018,34.17982,0.0,obgnme,-1,
head_02_018_019,34.18516,0.0,obgnme,-1,
head_02_019_000,34.86872,0.0,obgnme,-1,
head_02_019_001,34.867020000000004,0.0,obgnme,-1,
head_02_019_002,34.86439,0.0,obgnme,-1,
head_02_019_003,34.86227,0.0,obgnme,-1,
head_02_019_008,34.28873,0.0,obgnme,-1,
head_02_019_009,34.27881,0.0,obgnme,-1,
head_02_019_010,34.26106,0.0,obgnme,-1,
head_02_019_011,34.23657,0.0,obgnme,-1,
head_02_019_012,34.20545,0.0,obgnme,-1,
head_02_019_013,34.16749,0.0,obgnme,-1,
head_02_019_014,34.12588,0.0,obgnme,-1,
head_02_019_015,34.11042,0.0,obgnme,-1,
head_02_019_016,34.13527,0.0,obgnme,-1,
head_02_019_017,34.153690000000005,0.0,obgnme,-1,
head_02_019_018,34.16563,0.0,obgnme,-1,
head_02_019_019,34.1715,0.0,obgnme,-1,
head_02_020_000,34.81168,0.0,obgnme,-1,
head_02_020_001,34.80855,0.0,obgnme,-1,
head_02_020_002,34.80334000000001,0.0,obgnme,-1,
head_02_020_003,34.79858,0.0,obgnme,-1,
head_02_020_008,34.28327,0.0,obgnme,-1,
head_02_020_009,34.27013,0.0,obgnme,-1,
head_02_020_010,34.24953,0.0,obgnme,-1,
head_02_020_011,34.22262,0.0,obgnme,-1,
head_02_020_012,34.18809,0.0,obgnme,-1,
head_02_020_013,34.14038,0.0,obgnme,-1,
head_02_020_014,34.05992,0.0,obgnme,-1,
head_02_020_015,34.084309999999995,0.0,obgnme,-1,
head_02_020_016,34.11841,0.0,obgnme,-1,
head_02_020_017,34.13943,0.0,obgnme,-1,
head_02_020_018,34.15222,0.0,obgnme,-1,
head_02_020_019,34.158359999999995,0.0,obgnme,-1,
head_02_021_000,34.75175,0.0,obgnme,-1,
head_02_021_001,34.74623,0.0,obgnme,-1,
head_02_021_002,34.73603,0.0,obgnme,-1,
head_02_021_003,34.724340000000005,0.0,obgnme,-1,
head_02_021_006,34.32138,0.0,obgnme,-1,
head_02_021_007,34.30698,0.0,obgnme,-1,
head_02_021_008,34.28537,0.0,obgnme,-1,
head_02_021_009,34.26375,0.0,obgnme,-1,
head_02_021_010,34.239329999999995,1.0,obgnme,-1,trgw_2_21_10
head_02_021_011,34.21141,0.0,obgnme,-1,
head_02_021_012,34.17895,0.0,obgnme,-1,
head_02_021_013,34.1408,0.0,obgnme,-1,
head_02_021_014,34.09964,0.0,obgnme,-1,
head_02_021_015,34.08488,0.0,obgnme,-1,
head_02_021_016,34.109790000000004,0.0,obgnme,-1,
head_02_021_017,34.12823,0.0,obgnme,-1,
head_02_021_018,34.140159999999995,0.0,obgnme,-1,
head_02_021_019,34.14602,0.0,obgnme,-1,
head_02_022_000,34.69119,0.0,obgnme,-1,
head_02_022_001,34.68261,0.0,obgnme,-1,
head_02_022_002,34.66441,0.0,obgnme,-1,
head_02_022_003,34.6326,0.0,obgnme,-1,
head_02_022_004,34.57243,0.0,obgnme,-1,
head_02_022_006,34.3299,0.0,obgnme,-1,
head_02_022_007,34.30879,0.0,obgnme,-1,
head_02_022_008,34.282309999999995,0.0,obgnme,-1,
head_02_022_009,34.2552,0.0,obgnme,-1,
head_02_022_010,34.22778,0.0,obgnme,-1,
head_02_022_011,34.19989,0.0,obgnme,-1,
head_02_022_012,34.17045,0.0,obgnme,-1,
head_02_022_013,34.13903,0.0,obgnme,-1,
head_02_022_014,34.10788,0.0,obgnme,-1,
head_02_022_015,34.08354,1.0,obgnme,-1,trgw_2_22_15
head_02_022_016,34.10276,0.0,obgnme,-1,
head_02_022_017,34.11833,0.0,obgnme,-1,
head_02_022_018,34.12891,0.0,obgnme,-1,
head_02_022_019,34.13423,0.0,obgnme,-1,
head_02_023_000,34.633070000000004,0.0,obgnme,-1,
head_02_023_001,34.62266,0.0,obgnme,-1,
head_02_023_002,34.6007,0.0,obgnme,-1,
head_02_023_003,34.56407,0.0,obgnme,-1,
head_02_023_004,34.50662,0.0,obgnme,-1,
head_02_023_005,34.42266,0.0,obgnme,-1,
head_02_023_006,34.35376,0.0,obgnme,-1,
head_02_023_007,34.31073,0.0,obgnme,-1,
head_02_023_008,34.27488,0.0,obgnme,-1,
head_02_023_009,34.24212,0.0,obgnme,-1,
head_02_023_010,34.21197,0.0,obgnme,-1,
head_02_023_011,34.18502,0.0,obgnme,-1,
head_02_023_012,34.158770000000004,0.0,obgnme,-1,
head_02_023_013,34.13175,0.0,obgnme,-1,
head_02_023_014,34.10428,0.0,obgnme,-1,
head_02_023_015,34.07768,0.0,obgnme,-1,
head_02_023_016,34.09445,0.0,obgnme,-1,
head_02_023_017,34.10817,0.0,obgnme,-1,
head_02_023_018,34.11765,0.0,obgnme,-1,
head_02_023_019,34.12247,0.0,obgnme,-1,
head_02_024_000,34.57927,0.0,obgnme,-1,
head_02_024_001,34.56833,0.0,obgnme,-1,
head_02_024_002,34.54591,0.0,obgnme,-1,
head_02_024_003,34.51089,0.0,obgnme,-1,
head_02_024_004,34.46236,1.0,obgnme,-1,trgw_2_24_4
head_02_024_005,34.40303,0.0,obgnme,-1,
head_02_024_006,34.34708,0.0,obgnme,-1,
head_02_024_007,34.30064,0.0,obgnme,-1,
head_02_024_008,34.2596,0.0,obgnme,-1,
head_02_024_009,34.22169,0.0,obgnme,-1,
head_02_024_010,34.18809,0.0,obgnme,-1,
head_02_024_011,34.1644,0.0,obgnme,-1,
head_02_024_012,34.1427,0.0,obgnme,-1,
head_02_024_013,34.11969000000001,0.0,obgnme,-1,
head_02_024_014,34.09476,0.0,obgnme,-1,
head_02_024_015,34.06823,0.0,obgnme,-1,
head_02_024_016,34.08421,0.0,obgnme,-1,
head_02_024_017,34.09701,0.0,obgnme,-1,
head_02_024_018,34.1058,0.0,obgnme,-1,
head_02_024_019,34.11027,0.0,obgnme,-1,
head_02_025_000,34.53027,0.0,obgnme,-1,
head_02_025_001,34.51945,0.0,obgnme,-1,
head_02_025_002,34.49781,0.0,obgnme,-1,
head_02_025_003,34.46547,0.0,obgnme,-1,
head_02_025_004,34.42338,0.0,obgnme,-1,
head_02_025_005,34.37475,0.0,obgnme,-1,
head_02_025_006,34.32589,0.0,obgnme,-1,
head_02_025_007,34.28032,0.0,obgnme,-1,
head_02_025_008,34.23651,0.0,obgnme,-1,
head_02_025_009,34.1923,0.0,obgnme,-1,
head_02_025_010,34.14932,0.0,obgnme,-1,
head_02_025_011,34.136590000000005,0.0,obgnme,-1,
head_02_025_012,34.12272,0.0,obgnme,-1,
head_02_025_013,34.10429,0.0,obgnme,-1,
head_02_025_014,34.08184,0.0,obgnme,-1,
head_02_025_015,34.05623,0.0,obgnme,-1,
head_02_025_016,34.07215,0.0,obgnme,-1,
head_02_025_017,34.0846,0.0,obgnme,-1,
head_02_025_018,34.09304,0.0,obgnme,-1,
head_02_025_019,34.09731,0.0,obgnme,-1,
head_02_026_000,34.48591,0.0,obgnme,-1,
head_02_026_001,34.4753,0.0,obgnme,-1,
head_02_026_002,34.454370000000004,0.0,obgnme,-1,
head_02_026_003,34.4238,0.0,obgnme,-1,
head_02_026_004,34.38503,0.0,obgnme,-1,
head_02_026_005,34.34094,0.0,obgnme,-1,
head_02_026_006,34.29589,1.0,obgnme,-1,trgw_2_26_6
head_02_026_007,34.25314,0.0,obgnme,-1,
head_02_026_008,34.209270000000004,0.0,obgnme,-1,
head_02_026_009,34.15697,0.0,obgnme,-1,
head_02_026_010,34.07481,0.0,obgnme,-1,
head_02_026_011,34.10458,0.0,obgnme,-1,
head_02_026_012,34.10205,0.0,obgnme,-1,
head_02_026_013,34.08766,0.0,obgnme,-1,
head_02_026_014,34.06713,0.0,obgnme,-1,
head_02_026_015,34.04252,0.0,obgnme,-1,
head_02_026_016,34.05856,0.0,obgnme,-1,
head_02_026_017,34.07092,0.0,obgnme,-1,
head_02_026_018,34.07925,0.0,obgnme,-1,
head_02_026_019,34.08345,0.0,obgnme,-1,
head_02_027_000,34.44592,0.0,obgnme,-1,
head_02_027_001,34.43528,0.0,obgnme,-1,
head_02_027_002,34.41447,0.0,obgnme,-1,
head_02_027_003,34.38427,0.0,obgnme,-1,
head_02_027_004,34.34597,0.0,obgnme,-1,
head_02_027_005,34.302040000000005,0.0,obgnme,-1,
head_02_027_006,34.25763,0.0,obgnme,-1,
head_02_027_007,34.22149,0.0,obgnme,-1,
head_02_027_008,34.18594,0.0,obgnme,-1,
head_02_027_009,34.14752,0.0,obgnme,-1,
head_02_027_010,34.10852,0.0,obgnme,-1,
head_02_027_011,34.099059999999994,0.0,obgnme,-1,
head_02_027_012,34.08794,0.0,obgnme,-1,
head_02_027_013,34.07196,0.0,obgnme,-1,
head_02_027_014,34.05161,0.0,obgnme,-1,
head_02_027_015,34.0276,0.0,obgnme,-1,
head_02_027_016,34.04368,0.0,obgnme,-1,
head_02_027_017,34.05607,0.0,obgnme,-1,
head_02_027_018,34.06442,0.0,obgnme,-1,
head_02_027_019,34.06865,0.0,obgnme,-1,
head_02_028_000,34.41031,0.0,obgnme,-1,
head_02_028_001,34.39924,0.0,obgnme,-1,
head_02_028_002,34.37783,0.0,obgnme,-1,
head_02_028_003,34.34677,0.0,obgnme,-1,
head_02_028_004,34.3065,0.0,obgnme,-1,
head_02_028_005,34.25761,0.0,obgnme,-1,
head_02_028_006,34.205009999999994,0.0,obgnme,-1,
head_02_028_007,34.18387,0.0,obgnme,-1,
head_02_028_008,34.16101,0.0,obgnme,-1,
head_02_028_009,34.13427,0.0,obgnme,-1,
head_02_028_010,34.10794,0.0,obgnme,-1,
head_02_028_011,34.08996,0.0,obgnme,-1,
head_02_028_012,34.07352,0.0,obgnme,-1,
head_02_028_013,34.05553,0.0,obgnme,-1,
head_02_028_014,34.03493,0.0,obgnme,-1,
head_02_028_015,34.01147,0.0,obgnme,-1,
head_02_028_016,34.027590000000004,0.0,obgnme,-1,
head_02_028_017,34.04012,0.0,obgnme,-1,
head_02_028_018,34.04863,0.0,obgnme,-1,
head_02_028_019,34.05295,0.0,obgnme,-1,
head_02_029_000,34.37948,0.0,obgnme,-1,
head_02_029_001,34.36734000000001,0.0,obgnme,-1,
head_02_029_002,34.34476,0.0,obgnme,-1,
head_02_029_003,34.31255,0.0,obgnme,-1,
head_02_029_004,34.26983,0.0,obgnme,-1,
head_02_029_005,34.21134,0.0,obgnme,-1,
head_02_029_006,34.11593,0.0,obgnme,-1,
head_02_029_007,34.14315,0.0,obgnme,-1,
head_02_029_008,34.13505,0.0,obgnme,-1,
head_02_029_009,34.1158,0.0,obgnme,-1,
head_02_029_010,34.09408,0.0,obgnme,-1,
head_02_029_011,34.0743,0.0,obgnme,-1,
head_02_029_012,34.05563,0.0,obgnme,-1,
head_02_029_013,34.03671,0.0,obgnme,-1,
head_02_029_014,34.01638,0.0,obgnme,-1,
head_02_029_015,33.99388,1.0,obgnme,-1,trgw_2_29_15
head_02_029_016,34.01025,0.0,obgnme,-1,
head_02_029_017,34.02313,0.0,obgnme,-1,
head_02_029_018,34.03197,0.0,obgnme,-1,
head_02_029_019,34.03648,0.0,obgnme,-1,
head_02_030_000,34.35455,0.0,obgnme,-1,
head_02_030_001,34.33973,0.0,obgnme,-1,
head_02_030_002,34.31535,0.0,obgnme,-1,
head_02_030_003,34.28304,0.0,obgnme,-1,
head_02_030_004,34.24338,0.0,obgnme,-1,
head_02_030_005,34.1969,0.0,obgnme,-1,
head_02_030_006,34.1483,0.0,obgnme,-1,
head_02_030_007,34.13207,0.0,obgnme,-1,
head_02_030_008,34.11509,0.0,obgnme,-1,
head_02_030_009,34.09488,0.0,obgnme,-1,
head_02_030_010,34.07342,0.0,obgnme,-1,
head_02_030_011,34.05266,0.0,obgnme,-1,
head_02_030_012,34.03311,0.0,obgnme,-1,
head_02_030_013,34.01446,0.0,obgnme,-1,
head_02_030_014,33.99535,0.0,obgnme,-1,
head_02_030_015,33.97459,0.0,obgnme,-1,
head_02_030_016,33.991609999999994,0.0,obgnme,-1,
head_02_030_017,34.00516,0.0,obgnme,-1,
head_02_030_018,34.01458,0.0,obgnme,-1,
head_02_030_019,34.01944,0.0,obgnme,-1,
head_02_031_000,34.33821,0.0,obgnme,-1,
head_02_031_001,34.31566,0.0,obgnme,-1,
head_02_031_002,34.28796,0.0,obgnme,-1,
head_02_031_003,34.25517,0.0,obgnme,-1,
head_02_031_004,34.21825,0.0,obgnme,-1,
head_02_031_005,34.17927,0.0,obgnme,-1,
head_02_031_006,34.14255,0.0,obgnme,-1,
head_02_031_007,34.1164,0.0,obgnme,-1,
head_02_031_008,34.093340000000005,0.0,obgnme,-1,
head_02_031_009,34.0704,0.0,obgnme,-1,
head_02_031_010,34.04738,0.0,obgnme,-1,
head_02_031_011,34.02516,0.0,obgnme,-1,
head_02_031_012,34.00498,0.0,obgnme,-1,
head_02_031_013,33.98788,0.0,obgnme,-1,
head_02_031_014,33.97135,0.0,obgnme,-1,
head_02_031_015,33.95338,0.0,obgnme,-1,
head_02_031_016,33.97167,0.0,obgnme,-1,
head_02_031_017,33.98634000000001,0.0,obgnme,-1,
head_02_031_018,33.99669,0.0,obgnme,-1,
head_02_031_019,34.00217,0.0,obgnme,-1,
head_02_032_001,34.29079,0.0,obgnme,-1,
head_02_032_002,34.2599,0.0,obgnme,-1,
head_02_032_003,34.22583,0.0,obgnme,-1,
head_02_032_004,34.18976,0.0,obgnme,-1,
head_02_032_005,34.154090000000004,0.0,obgnme,-1,
head_02_032_006,34.12102,0.0,obgnme,-1,
head_02_032_007,34.09258,0.0,obgnme,-1,
head_02_032_008,34.06665,0.0,obgnme,-1,
head_02_032_009,34.04138,0.0,obgnme,-1,
head_02_032_010,34.01608,0.0,obgnme,-1,
head_02_032_011,33.99118,0.0,obgnme,-1,
head_02_032_012,33.96921,0.0,obgnme,-1,
head_02_032_013,33.95598,0.0,obgnme,-1,
head_02_032_014,33.94415,0.0,obgnme,-1,
head_02_032_015,33.93031,0.0,obgnme,-1,
head_02_032_016,33.950540000000004,0.0,obgnme,-1,
head_02_032_017,33.966840000000005,0.0,obgnme,-1,
head_02_032_018,33.978629999999995,0.0,obgnme,-1,
head_02_032_019,33.98527,0.0,obgnme,-1,
head_02_033_002,34.22936,0.0,obgnme,-1,
head_02_033_003,34.19298,0.0,obgnme,-1,
head_02_033_004,34.15551,0.0,obgnme,-1,
head_02_033_005,34.12109,0.0,obgnme,-1,
head_02_033_006,34.08974,0.0,obgnme,-1,
head_02_033_007,34.06132,1.0,obgnme,-1,trgw_2_33_7
head_02_033_008,34.03456,0.0,obgnme,-1,
head_02_033_009,34.00795,0.0,obgnme,-1,
head_02_033_010,33.98014000000001,0.0,obgnme,-1,
head_02_033_011,33.9501,0.0,obgnme,-1,
head_02_033_012,33.92022,0.0,obgnme,-1,
head_02_033_013,33.91791,0.0,obgnme,-1,
head_02_033_014,33.91426,0.0,obgnme,-1,
head_02_033_015,33.9059,0.0,obgnme,-1,
head_02_033_016,33.928540000000005,0.0,obgnme,-1,
head_02_033_017,33.94682,0.0,obgnme,-1,
head_02_033_018,33.96068,0.0,obgnme,-1,
head_02_033_019,33.96991,0.0,obgnme,-1,
head_02_034_003,34.15578,0.0,obgnme,-1,
head_02_034_004,34.11295,0.0,obgnme,-1,
head_02_034_005,34.07988,0.0,obgnme,-1,
head_02_034_006,34.050470000000004,0.0,obgnme,-1,
head_02_034_007,34.02345,0.0,obgnme,-1,
head_02_034_008,33.99759,0.0,obgnme,-1,
head_02_034_009,33.97135,0.0,obgnme,-1,
head_02_034_010,33.94231,1.0,obgnme,-1,trgw_2_34_10
head_02_034_011,33.9046,0.0,obgnme,-1,
head_02_034_012,33.839009999999995,0.0,obgnme,-1,
head_02_034_013,33.87633,0.0,obgnme,-1,
head_02_034_014,33.88434,0.0,obgnme,-1,
head_02_034_015,33.88135,0.0,obgnme,-1,
head_02_034_016,33.90614,0.0,obgnme,-1,
head_02_034_017,33.9262,0.0,obgnme,-1,
head_02_034_018,33.94232,0.0,obgnme,-1,
head_02_034_019,33.958659999999995,0.0,obgnme,-1,
head_02_035_004,34.05547,0.0,obgnme,-1,
head_02_035_005,34.02988,0.0,obgnme,-1,
head_02_035_006,34.00375,0.0,obgnme,-1,
head_02_035_007,33.97949000000001,0.0,obgnme,-1,
head_02_035_008,33.956309999999995,0.0,obgnme,-1,
head_02_035_009,33.93319,0.0,obgnme,-1,
head_02_035_010,33.90893,0.0,obgnme,-1,
head_02_035_011,33.8826,0.0,obgnme,-1,
head_02_035_012,33.85674,0.0,obgnme,-1,
head_02_035_013,33.85901,0.0,obgnme,-1,
head_02_035_014,33.86061,0.0,obgnme,-1,
head_02_035_015,33.85812,0.0,obgnme,-1,
head_02_035_016,33.88367,0.0,obgnme,-1,
head_02_035_017,33.904509999999995,0.0,obgnme,-1,
head_02_035_018,33.918690000000005,0.0,obgnme,-1,
head_02_036_004,34.0181,0.0,obgnme,-1,
head_02_036_005,33.97523,0.0,obgnme,-1,
head_02_036_006,33.950070000000004,0.0,obgnme,-1,
head_02_036_007,33.92949,0.0,obgnme,-1,
head_02_036_008,33.9103,0.0,obgnme,-1,
head_02_036_009,33.89155,0.0,obgnme,-1,
head_02_036_010,33.87304,0.0,obgnme,-1,
head_02_036_011,33.8554,0.0,obgnme,-1,
head_02_036_012,33.841390000000004,0.0,obgnme,-1,
head_02_036_013,33.83728,0.0,obgnme,-1,
head_02_036_014,33.8361,0.0,obgnme,-1,
head_02_036_015,33.83437,0.0,obgnme,-1,
head_02_036_016,33.861059999999995,0.0,obgnme,-1,
head_02_036_017,33.88449,0.0,obgnme,-1,
head_02_036_018,33.90413,0.0,obgnme,-1,
head_02_037_005,33.89772,0.0,obgnme,-1,
head_02_037_006,33.8866,0.0,obgnme,-1,
head_02_037_007,33.87301,0.0,obgnme,-1,
head_02_037_008,33.85888,0.0,obgnme,-1,
head_02_037_009,33.84482,0.0,obgnme,-1,
head_02_037_010,33.83141,0.0,obgnme,-1,
head_02_037_011,33.81962,0.0,obgnme,-1,
head_02_037_012,33.81107,0.0,obgnme,-1,
head_02_037_013,33.80753,0.0,obgnme,-1,
head_02_037_014,33.8072,0.0,obgnme,-1,
head_02_037_015,33.80815,0.0,obgnme,-1,
head_02_037_016,33.83684,0.0,obgnme,-1,
head_02_037_017,33.863209999999995,0.0,obgnme,-1,
head_02_038_005,33.825790000000005,0.0,obgnme,-1,
head_02_038_006,33.82013,0.0,obgnme,-1,
head_02_038_007,33.81166,0.0,obgnme,-1,
head_02_038_008,33.80208,0.0,obgnme,-1,
head_02_038_009,33.7923,0.0,obgnme,-1,
head_02_038_010,33.783190000000005,0.0,obgnme,-1,
head_02_038_011,33.77559,0.0,obgnme,-1,
head_02_038_012,33.77067,0.0,obgnme,-1,
head_02_038_013,33.7694,0.0,obgnme,-1,
head_02_038_014,33.772,0.0,obgnme,-1,
head_02_038_015,33.778220000000005,0.0,obgnme,-1,
head_02_038_016,33.81002,0.0,obgnme,-1,
head_02_039_005,33.75406,0.0,obgnme,-1,
head_02_039_006,33.75101,0.0,obgnme,-1,
head_02_039_007,33.74592,0.0,obgnme,-1,
head_02_039_008,33.7399,0.0,obgnme,-1,
head_02_039_009,33.73392,0.0,obgnme,-1,
head_02_039_010,33.72848,0.0,obgnme,-1,
head_02_039_011,33.72413,0.0,obgnme,-1,
head_02_039_012,33.72158,0.0,obgnme,-1,
head_02_039_013,33.72224,0.0,obgnme,-1,
head_02_039_014,33.72818,0.0,obgnme,-1,
headwater,-2137.0,0.0,obgnme,-1,
tailwater,-1486.9,0.0,obgnme,-1,
gage_1,3681.6,1.0,obgnme,-1,
in_ss_flx,0.0,0.0,obgnme,-1,
in_sy_flx,0.0,0.0,obgnme,-1,
in_wel_flx,478.1317,0.0,obgnme,-1,
in_ghb_flx,0.0,0.0,obgnme,-1,
in_rch_flx,4210.8977,0.0,obgnme,-1,
in_sfr_flx,0.0,0.0,obgnme,-1,
out_ss_flx,0.0,0.0,obgnme,-1,
out_sy_flx,0.0,0.0,obgnme,-1,
out_wel_flx,0.0,0.0,obgnme,-1,
out_ghb_flx,1048.1298,0.0,obgnme,-1,
out_rch_flx,0.0,0.0,obgnme,-1,
out_sfr_flx,3625.7331,0.0,obgnme,-1,
